V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type,Percentage Change_codelist,Percentage Change
1.42208129516,Month,Jun 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
2.345539037405,Month,Jun 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
3.807316559387,Month,Jun 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.546874069294,Month,Jun 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.556164256543,Month,Jun 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.559016743062,Month,Jul 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
2.955989564087,Month,Jul 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
4.296887618649,Month,Jul 2015,K03000001,,,Private sector,,Total Pay,,Single month
3.405354139118,Month,Jul 2015,K03000001,,,Private sector,,Total Pay,,3 month average
0.915507261148,Month,Jul 2015,K03000001,,,Public sector,,Total Pay,,Single month
0.950065440086,Month,Jul 2015,K03000001,,,Public sector,,Total Pay,,3 month average
3.866188344485,Month,Jul 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.163266520714,Month,Jul 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
4.557755307912,Month,Jul 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
3.092404204773,Month,Jul 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
0.842934584232,Month,Jul 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.086158430659,Month,Jul 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.345141987084,Month,Jul 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
1.631647873429,Month,Jul 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
3.134148255731,Month,Jul 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
3.7509009759,Month,Jul 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
6.090742079996,Month,Jul 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
5.179624229471,Month,Jul 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.346628873051,Month,Aug 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
3.139217633207,Month,Aug 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.850672737718,Month,Aug 2015,K03000001,,,Private sector,,Total Pay,,Single month
3.607826874451,Month,Aug 2015,K03000001,,,Private sector,,Total Pay,,3 month average
1.278507401603,Month,Aug 2015,K03000001,,,Public sector,,Total Pay,,Single month
0.978112922084,Month,Aug 2015,K03000001,,,Public sector,,Total Pay,,3 month average
3.49580836389,Month,Aug 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.322066542865,Month,Aug 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
3.859002432391,Month,Aug 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
3.338223150764,Month,Aug 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.560376636422,Month,Aug 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.199851845342,Month,Aug 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.307635312099,Month,Aug 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.091064048812,Month,Aug 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
3.11864080283,Month,Aug 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.868134828478,Month,Aug 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.969283824367,Month,Aug 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
5.199979053454,Month,Aug 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.296232001871,Month,Sep 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
3.064745280855,Month,Sep 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.49152761635,Month,Sep 2015,K03000001,,,Private sector,,Total Pay,,Single month
3.541650406984,Month,Sep 2015,K03000001,,,Private sector,,Total Pay,,3 month average
1.62341741776,Month,Sep 2015,K03000001,,,Public sector,,Total Pay,,Single month
1.272239826042,Month,Sep 2015,K03000001,,,Public sector,,Total Pay,,3 month average
2.430652347615,Month,Sep 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.260832429737,Month,Sep 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
1.993049928801,Month,Sep 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
3.459617045813,Month,Sep 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.699122152305,Month,Sep 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.36676806784,Month,Sep 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
1.735765866603,Month,Sep 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.128805601075,Month,Sep 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.704068999282,Month,Sep 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.650562101444,Month,Sep 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.312525742902,Month,Sep 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.781575003133,Month,Sep 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
1.98981009843,Month,Oct 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
2.541457925404,Month,Oct 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.203028950942,Month,Oct 2015,K03000001,,,Private sector,,Total Pay,,Single month
2.84468834192,Month,Oct 2015,K03000001,,,Private sector,,Total Pay,,3 month average
1.345082895681,Month,Oct 2015,K03000001,,,Public sector,,Total Pay,,Single month
1.415677010359,Month,Oct 2015,K03000001,,,Public sector,,Total Pay,,3 month average
2.008226694607,Month,Oct 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.641511897134,Month,Oct 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
1.929069907826,Month,Oct 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.587793231195,Month,Oct 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.428533025759,Month,Oct 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.562656337551,Month,Oct 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.175702753548,Month,Oct 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.072558908758,Month,Oct 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
3.113163605054,Month,Oct 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.642690143714,Month,Oct 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.226721745411,Month,Oct 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.831018125561,Month,Oct 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.143575294263,Month,Nov 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
2.142993533877,Month,Nov 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.34386491246,Month,Nov 2015,K03000001,,,Private sector,,Total Pay,,Single month
2.345916120022,Month,Nov 2015,K03000001,,,Private sector,,Total Pay,,3 month average
1.552242360951,Month,Nov 2015,K03000001,,,Public sector,,Total Pay,,Single month
1.506874898779,Month,Nov 2015,K03000001,,,Public sector,,Total Pay,,3 month average
2.121274347782,Month,Nov 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.186266132138,Month,Nov 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
2.55169903111,Month,Nov 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.157837141432,Month,Nov 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.739861869437,Month,Nov 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.6224848896,Month,Nov 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.129971557265,Month,Nov 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.013828589682,Month,Nov 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
2.636891261064,Month,Nov 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.482979838404,Month,Nov 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.638295649184,Month,Nov 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.392811144329,Month,Nov 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
1.91212918145,Month,Dec 2015,K03000001,,,Whole Economy,,Total Pay,,Single month
2.014864239926,Month,Dec 2015,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.210256026523,Month,Dec 2015,K03000001,,,Private sector,,Total Pay,,Single month
2.252267835921,Month,Dec 2015,K03000001,,,Private sector,,Total Pay,,3 month average
0.932782507316,Month,Dec 2015,K03000001,,,Public sector,,Total Pay,,Single month
1.276194366693,Month,Dec 2015,K03000001,,,Public sector,,Total Pay,,3 month average
2.010867788327,Month,Dec 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.046691610858,Month,Dec 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
2.421862685334,Month,Dec 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.300944771555,Month,Dec 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
0.902690093052,Month,Dec 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.356050953449,Month,Dec 2015,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
1.970791911751,Month,Dec 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.09175088329,Month,Dec 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.852182276202,Month,Dec 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.531051828419,Month,Dec 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.24523471249,Month,Dec 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.704880290455,Month,Dec 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.945758665652,Month,Jan 2016,K03000001,,,Whole Economy,,Total Pay,,Single month
2.332868738231,Month,Jan 2016,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.275629346919,Month,Jan 2016,K03000001,,,Private sector,,Total Pay,,Single month
2.609097741465,Month,Jan 2016,K03000001,,,Private sector,,Total Pay,,3 month average
1.62308576124,Month,Jan 2016,K03000001,,,Public sector,,Total Pay,,Single month
1.368903621803,Month,Jan 2016,K03000001,,,Public sector,,Total Pay,,3 month average
2.749659346455,Month,Jan 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.293742795741,Month,Jan 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
5.09073142963,Month,Jan 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
3.342233017796,Month,Jan 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.685570824922,Month,Jan 2016,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.441863929201,Month,Jan 2016,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.612980703636,Month,Jan 2016,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.237169550562,Month,Jan 2016,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
6.002246380227,Month,Jan 2016,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
3.481296657248,Month,Jan 2016,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
1.594652426701,Month,Jan 2016,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.151449531874,Month,Jan 2016,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
1.541741118534,Month,Feb 2016,K03000001,,,Whole Economy,,Total Pay,,Single month
2.131437580543,Month,Feb 2016,K03000001,,,Whole Economy,,Total Pay,,3 month average
1.656681985351,Month,Feb 2016,K03000001,,,Private sector,,Total Pay,,Single month
2.37896305797,Month,Feb 2016,K03000001,,,Private sector,,Total Pay,,3 month average
1.433208072362,Month,Feb 2016,K03000001,,,Public sector,,Total Pay,,Single month
1.329489034536,Month,Feb 2016,K03000001,,,Public sector,,Total Pay,,3 month average
1.161751640691,Month,Feb 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
1.972551600117,Month,Feb 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
-0.280342974584,Month,Feb 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.392016107375,Month,Feb 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
1.497938789682,Month,Feb 2016,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
1.361823501441,Month,Feb 2016,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.310599230239,Month,Feb 2016,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
2.297168539644,Month,Feb 2016,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
5.113375772208,Month,Feb 2016,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
4.306289950721,Month,Feb 2016,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.284399075575,Month,Feb 2016,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.035744017452,Month,Feb 2016,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.00153673257,Month,Mar 2016,K03000001,,,Whole Economy,,Total Pay,,Single month
2.161182768441,Month,Mar 2016,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.174929147903,Month,Mar 2016,K03000001,,,Private sector,,Total Pay,,Single month
2.366834599869,Month,Mar 2016,K03000001,,,Private sector,,Total Pay,,3 month average
1.509014348921,Month,Mar 2016,K03000001,,,Public sector,,Total Pay,,Single month
1.521680018572,Month,Mar 2016,K03000001,,,Public sector,,Total Pay,,3 month average
1.893279900222,Month,Mar 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
1.93326975492,Month,Mar 2016,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
3.697553415495,Month,Mar 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.821014735244,Month,Mar 2016,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
